id,news_url,title,tweet_ids,labels,images
gossipcop-1198146648,www.dailymail.co.uk/tvshowbiz/article-5676683/Elsa-Pataky-reveals-secret-struggles-pressure-marriage-Chris-Hemsworth.html,Elsa Pataky reveals the secret struggles that put 'pressure' on marriage with Chris Hemsworth,918544276945907712	918653696552075264	918722764894224385	918763466240020480,1,"['634_423_4BB204F000000578-5676683-_There_s_nothing_I_can_do_about_it_It_just_p_ses_me_off_Speaking-a-7_1525142610579.jpg', '634_836_4BB85CB900000578-5676683-_My_wife_and_I_fell_in_love_had_kids_didn_t_really_see_each_othe-a-8_1525142610602.jpg', '634_496_4BB85CB500000578-5676683-_Looking_for_a_new_wife_according_to_womansdayaus_and_other_misl-a-9_1525142611577.jpg']"
gossipcop-8386188284,www.thewrap.com/big-little-lies-season-2-adds-three-new-cast-members/,"'Big Little Lies' Season 2 Returns 3 More Cast Members, Adds 3 News Ones",981256308371238913	981496837059342336,1,"['300_208_WRAPPRO_500x500px_1-e1680203917297-300x208.png', '768_922_2023-Emmys-Race-Cover-768x922-1.jpg', '618_412_big-little-lies.jpg']"
gossipcop-9752823264,www.celebdirtylaundry.com/2017/pippa-middleton-denies-prince-harrys-girlfriend-meghan-markle-wedding-invitation-fears-shell-steal-spotlight/,"Pippa Middleton Denies Meghan Markle Wedding Invite, Fears Prince Harry’s Girlfriend Will Steal Spotlight?",857562187216412672	857568288083243008,1,"['500_364_pippa-middleton-kate-wedding-train-1.jpg', '500_401_meghan-markle-pippa-middleton-wedding.png', '500_724_pippa-middleton-bachelorette-party.jpg']"
gossipcop-2851525239,www.dailymail.co.uk/tvshowbiz/article-3133469/Brad-Falchuk-spotted-date-mystery-brunette-amid-reports-Paltrow-over.html,Brad Falchuk spotted out with mystery brunette amid Gwyneth Paltrow split reports,614738870186475520	922909359637712896	922916717390577664	922919766200684545	923137097925570560,1,"['634_821_29BE328100000578-0-image-a-4_1434636841291.jpg', '306_899_29BE329C00000578-3129921-Breakup_rumours_Gwyneth_Paltrow_left_and_boyfriend_Brad_Falchuk_-a-42_1434643192786.jpg', '306_409_29D48FF500000578-0-image-m-5_1434899462165.jpg']"
gossipcop-1267637959,www.nme.com/news/music/lena-dunham-jack-antonoff-split-2216170,Lena Dunham and Jack Antonoff have split up,461979302356328449	950540434908110848	950545439861846016	950547442008604672	950547446249107457	950551547653578752	950551553475334144	950570436722651137	950586981343313920	950614395503050752	950638565607682048	950638569718034432	950648964994469888	950649690483281920	950650392689360896	950657975286296576	950661059333025792	950661202493018113	950661255806799872	950661267718631424	950661408156454912	950661438196076544	950661460769812480	950661689799839744	950662278927482881	950662604388814848	950663451860447233	950667975480164352	950684361359351813	950744144984584192	950746196448022528	950910364706729984	950910363876208640	951001227042570240	951001230444081152	951091250966429696	993656761553969153	993769425810739200,1,['696_442_GettyImages-633605336_lena_dunham_jack_antonoff_1000-696x442.jpg']
gossipcop-8609432684,www.express.co.uk/news/royal/990555/meghan-markle-news-father-thomas-markle-queen-interview-latest-royal-family-threat,Meghan Markle’s father hits out at Royal Family urging them to ‘BREAK THE SILENCE’,1019500795019087877	1019501109965139968	1019523188638744577	1019549269131431936	1019626602496446464	1019687000721457153	1021440052063363073	1027804276410597377	1028524540958265344	1035309118628741121	1044459413350879234	1054704380434243584	1054704783997587457	1054710529003008001	1054735982531096576	1054746255094702080	1054763986237845504	1054767086780715008	1054769245530161153	1054829397117681665	1054887277443203074	1054893707831455744	1055046820886429698	1055049851401105408	1055474780634341376	1056843089988513792,1,"['590_350_1779437_1.jpg', '590_350_1779065_1.jpg', '590_420_1778162_1.jpg']"
gossipcop-6705152025,www.dailymail.co.uk/tvshowbiz/article-5226255/Kim-Kardashian-Kanye-West-look-happier-ever.html,Kim Kardashian and Kanye West look happier than ever,507213432685621249	947835237228310528	947857466276147206	947862009063784448	947864881855791105	947868836665135105	947868867371683840	947869076319326208	947869567589732352	947879891793600513	947884009069203461	947884035036106752	947884042665459713	947910961750519808	947911566795476992	947913412285120513	947921212008693760	947932495189856256	948073778822574081	948158005559877633	948383975717920770	988568149271465985	988625705909927937	988671173079674883	988841326526550018	988841337242947584,1,"['634_686_47ACEE0900000578-5226255-image-a-105_1514813976509.jpg', '634_716_47A0965F00000578-5221541-_The_KKW_Beauty_product_I_m_most_excited_about_for_2018_lipstick-a-33_1514573647204.jpg', '634_423_479CCA5400000578-5221541-Cuties_Kim_spent_the_month_of_December_teasing_Kardashian_holida-a-35_1514573647249.jpg']"
gossipcop-1945469340,www.popsugar.com/celebrity/Robert-Pattinson-Talking-About-Playing-Edward-Cullen-Video-21810258,Robert Pattinson Talking About Playing Edward Cullen Video,170653219515674624	170653223143747584	170707884991193088	170898238503796738	930811513937346560	930820336370589696	930872298688593920	930958987620749312,1,"['550_550_bill-murray-kelis-dating.jpg', '1024_422_who-has-zendaya-dated.jpg', '550_550_summer-i-turned-pretty-who-everyone-ends-up-with-in-books.jpg']"
gossipcop-1337735613,www.dailymail.co.uk/tvshowbiz/article-5292741/Ben-Affleck-lands-NYC-denying-hes-engaged.html,Ben Affleck lands in NYC after denying he's engaged,1013980683772055552,1,"['634_904_485BA12400000578-5292741-New_York_state_of_mind_Ben_Affleck_arrived_into_the_Big_Apple_on-m-48_1516480902533.jpg', '634_423_48344E0B00000578-5292741-image-a-49_1516481185209.jpg', '634_792_485B9C5F00000578-0-image-a-3_1516478276789.jpg']"
gossipcop-590841334,www.dailymail.co.uk/tvshowbiz/article-4780258/Chris-Pratt-Anna-Faris-living-together.html,Chris Pratt and Anna Faris are 'still living together',895755180414705664	895796542501728256	895801414693384194	895802105545576448	895802255122870272	895803524809981953	895804242820161536	895818097935790081	895818112217399296	895818510038904835	895818516502167552	895825849500409859	895834148241330178	895850518999945216	895856613478862849	895856919616905216	895857459704803332	895872444006670336	895918746853937152	895919682678476800	895921664675938304	895922515981213697	896000340411244546	896010774266736641	896013117632786434	896013745973059585	896016714797907968	896022729090109441	896023403722809344	896023461549588480	896026424771043329	896026832268541953	896027004528734208	896027015329067008	896027470427693058	896027555890941952	896029210782728192	896030980481441793	896031036064362497	896032372625473536	896032380187627520	896032414732103680	896032570554679296	896042169533968389	896044931109617666	896066213737971713	896067579952877568	896067599204732931	896087700150734848	896102705357234176	896159202007068672	896307140310294528	896317989204746240	896544311327588352	896793874227580928	897135952572829696	897149161111523329	899514763469770752	900790760622239744	900790945104318464	900799399701340161	903186869147635712	924686048776605696,1,"['634_755_430DDC2000000578-0-image-m-6_1502404932136.jpg', '634_897_430DDBDB00000578-4780258-Back_then_Chris_and_Anna_met_on_the_set_of_their_film_Take_Me_Ho-a-30_1502408891235.jpg', '634_510_430DDC1100000578-0-image-m-2_1502403817413.jpg']"
gossipcop-4844756803,www.express.co.uk/entertainment/films/944173/Brad-Pitt-Jennifer-Aniston-movie-film-together-divorce,Brad Pitt and Jennifer Aniston film plans: Are they really 'REUNITING on screen'?,983853457592471553	983860886803595264	983895408832233472	983907755789602816	983997661387853824	984599317976530944	985129600324780032	1009601872842362880	1009702479628554241	1009772958242492416	1014742475737653248,1,"['590_350_Brad-Pitt-and-Jennifer-Aniston-film-plans-944173.jpg', '590_350_Brad-Pitt-and-Jennifer-Aniston-film-plans-1301644.jpg', '590_350_Brad-Pitt-and-Jennifer-Aniston-film-plans-1301645.jpg']"
gossipcop-9217504373,www.express.co.uk/life-style/life/948449/meghan-markle-prince-harry-news-wedding-date-tamed-latest-exclusive,Why Meghan Markle ‘TAMED’ Prince Harry more than Cressida and Chelsy ever could,994562123354304512	995136485065097216	995775698580238337	997011336235188224	997464758633861121	997533665688276998	997622732731879424	997731087156686848	997880326293786624	998121152261259266	998481024035311616	999107657024856065	999111263333498881	999277918693023745	999970840316928000	1000723299117207552	1012373289753247744	1048915304913485825,1,"['590_350_meghan-markle-prince-harry-news-wedding-date-tamed-latest-exclusive-1313023.jpg', '590_350_meghan-markle-prince-harry-news-wedding-date-tamed-latest-exclusive-948449.jpg', '590_393_1778788_1.jpg']"
gossipcop-8485688306,people.com/music/gwen-stefani-cancels-performance-ruptured-eardrum/,Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum,858003021602725889	858003367871885313	858003550558982170	858003702665314304	858003811671183360	858004479018360832	858004489311199233	858005747061334016	858007809136504832	858008311400202240	858010832843677696	858014591753703424	858035344830234625	858068706810892288	858168744249446400	858313250496290816	858531360528576512	867122907239129088	867127482515902464	867130845756354565	867277760196227072	867338583845240833,1,['2400_600_music2-39d4ecbcd60842d984fe6e07c0bb839a.png']
gossipcop-2421920838,www.inquisitr.com/4582655/tom-cruise-reportedly-wish-to-be-in-suris-life-again-as-he-plans-to-marry-vanessa-kirby-in-2018/,"Tom Cruise Reportedly Wishes To Be In Suri’s Life Again, As He Plans To Marry Vanessa Kirby In 2018",928767454649683969,1,[]
gossipcop-5990548490,www.dailymail.co.uk/tvshowbiz/article-4396214/Mariah-Carey-gives-Bryan-Tanaka-25-000-month.html,"Mariah Carey 'gives Bryan Tanaka $25,000 a month'",851981471967358977	851981473661960193	851995564958826496	852904190456193024,1,"['634_423_3F1DA3B400000578-4396214-image-m-11_1491780069208.jpg', '634_797_3F1DA3C200000578-4396214-image-m-9_1491779904976.jpg', '634_562_3F1DA3A700000578-4396214-image-m-12_1491780184877.jpg']"
gossipcop-9276096851,www.thesun.co.uk/tvandshowbiz/5770099/brad-pitt-celibacy-year-no-sex-heartbreak-women/,Brad Pitt vows a year of celibacy prompting heartbreak for women across the world,972230390676054017	972356377069871105	972449072425701376	973202067991990273	989553147214483457	997038473033871360,1,"['2001_3000_nintchdbpict000370120810.jpg', '1512_2048_nintchdbpict000000913160.jpg', '1220_1600_nintchdbpict000386421938-e1520626026250.jpg']"
gossipcop-7209530256,www.dailymail.co.uk/tvshowbiz/article-4796898/Kate-Walsh-splits-boyfriend-Trevor-Davis.html,Kate Walsh 'splits from boyfriend Trevor Davis',897889279812132864	897889316843794432	897914773941223429	897914818065293312	897921615681523712	898009224038539264	898009355026669569	898239672786309124,1,"['634_841_434E4E3700000578-4796898-image-m-15_1502908092217.jpg', '634_947_434E4E4100000578-0-image-a-1_1502905431122.jpg', '634_819_434E5F7200000578-0-image-a-2_1502906971280.jpg']"
gossipcop-4475534519,www.thesun.co.uk/fabulous/5765311/kate-middleton-queen-official-royal-title-prince-william-king/,"What is Kate Middleton’s royal title, will it change when Prince William is King and will she ever be Queen?",1011596783477141505	1018105220650414080	1018105972513038336	1022347617605492742	1036625489186643969	1036625567158685696	1057935485195243520	1057984413827510272	1058024705033166850	1058126574577479680	1058218510449606656	1058678154427092992	1059628056573284352	1060223003328372736,1,"['2127_2508_nintchdbpict0003861269171.jpg', '3500_2903_nintchdbpict000183386853.jpg', '2204_2603_nintchdbpict000004871985.jpg']"
gossipcop-2965379750,www.celebdirtylaundry.com/2017/ryan-seacrest-forced-to-talk-about-julianne-hough-wedding-on-live/,Ryan Seacrest Forced to Talk About Julianne Hough Wedding on Live!,885260009747103744	885261255249870850	885261293048823808	885261609660239872	885261652425355264	885262107922575361	885262321836314625	885262526300262401	885262525771788288	885262652607537154	885262676498296833	885264913152823300	885265301595725824	885267400769273856	885267406372974593	885267403571113985	885267938521079808	885267943789088769	885267940907646976	885273505574604800	885389107802906625	885524083655532544	886325507368812545	886338248020283394	886493207512715264	886567382474526720	886968816428654592,1,['500_359_GettyImages-682787084.jpg']
gossipcop-1954191714,www.dailymail.co.uk/tvshowbiz/article-5934589/Selena-Gomez-seen-mystery-man-exJustin-Bieber-engaged.html,Selena Gomez is seen with same mystery man from May,1016402371583197185	1016419995604021248	1016436693057056768	1016440471361609728	1016440930201632768	1016444758942679040	1016473918591459328	1016497788622864384	1016513152966692864	1016591033444990977	1016605949371400192	1016691179184799744	1016692811616448517	1016717128848855041	1016723555227234304	1016745426442244097	1016766531848605696	1016828027299352576	1016928272691625984	1016929172726452225	1016929217311854593	1016929944352575488	1016942730059141122	1016945229931401216	1016946986690334720	1016949810618912768	1016952628960530433	1016952649000869888	1016953558456037377	1017021708341932034	1017040572140302337	1017059452845821952	1017548023742676992	1017554528776916993	1017564587208699904	1017573003952050178	1017807895591837697	1022770615231684609	1027256603324469248	1039642915071512576	1043347285919260672	1043419645045137409	1043454195897126912	1043455056882946049	1043565120360783874	1043568433265364992	1043571076574396416	1043571344116539394	1043571348377882625	1043573181045518338	1043573935684640771	1043575427036397568	1043575453213237248	1043588223031758849	1043658183988916224	1043681526754488322	1043784987160571904	1043808262284595200	1043809976979009537	1043823059277213698	1043839015030583296	1043860914066227200	1043871467056877568	1043872472230252545	1043933448258367488	1043936559840419840	1043945133702631424	1043955008662851585	1044037011462590465	1044061294347730949	1044067136983961600	1044111419652935680	1044131828121055232	1044174046349471744	1044175156489392128	1044217858824327168	1044217868525727749	1044262942609477633	1044409173616644096	1044483410759020544,1,"['634_364_4E0FF44900000578-5934589-image-a-81_1531154176769.jpg', '634_634_4E0B296A00000578-5931511-Together_again_Justin_and_Hailey_Baldwin_with_whom_he_had_a_brie-a-14_1531122938976.jpg', '634_951_4E0FF5C400000578-5934589-image-a-61_1531152167163.jpg']"
